Hugo_Symbol	Entrez_Gene_Id	TCGA-43-7657	TCGA-58-8386	TCGA-22-5478	TCGA-22-5472	TCGA-43-5670	TCGA-60-2709	TCGA-22-5489	TCGA-77-8007	TCGA-22-5471	TCGA-22-4609	TCGA-22-5482	TCGA-56-8082	TCGA-22-5483	TCGA-56-8623	TCGA-33-4587	TCGA-56-7579	TCGA-43-3394	TCGA-34-8454	TCGA-77-7338	TCGA-43-6143	TCGA-43-6773	TCGA-51-4080	TCGA-34-7107	TCGA-39-5040	TCGA-43-6771	TCGA-92-7340	TCGA-77-7138	TCGA-77-7142	TCGA-56-7823	TCGA-22-5491	TCGA-22-5481	TCGA-90-7767	TCGA-77-8008	TCGA-56-7730	TCGA-33-6737	TCGA-56-7582	TCGA-56-7731	TCGA-77-7337	TCGA-43-7658	TCGA-56-8201	TCGA-85-7710	TCGA-56-7580	TCGA-43-6647	TCGA-90-6837	TCGA-56-8083	TCGA-51-4079	TCGA-56-7222	TCGA-22-4593	TCGA-51-4081	TCGA-56-8309
PDIA4	9601	2178.83	1583.71	1561.89	2591.27	1721.16	872.1	2178.83	2178.83	1896.65	1304.15	1883.54	1037.29	1745.2	1662.49	1508.65	1508.65	1883.54	1651.0	1498.22	2468.49	3540.14	1794.29	2956.17	974.5	1340.84	1295.13	1572.76	1457.23	2133.97	1359.57	1628.26	1561.89	3589.58	1427.22	1883.54	2502.97	1313.23	1529.73	1551.09	1037.29	2032.85	1844.76	1508.65	2255.7	1037.29	1617.0	1487.87	3491.39	2367.9	2032.85
NSD1	64324	281.09	214.27	327.56	361.04	279.14	131.51	231.32	199.85	232.94	339.14	271.48	143.01	220.32	239.52	122.64	258.57	275.28	283.05	193.01	264.03	283.05	258.57	305.55	122.64	177.53	318.57	275.28	312.0	265.87	199.85	206.94	275.28	279.14	193.01	244.57	332.14	159.9	275.28	211.31	249.73	316.37	314.17	264.03	351.14	226.54	289.02	246.28	194.36	249.73	190.34
PCDHGA11	5098	22.92	10.55	16.39	24.81	17.13	11.04	15.45	13.93	14.56	25.17	21.63	17.51	32.36	11.64	9.41	16.63	24.11	25.54	18.43	13.93	14.45	19.82	17.13	5.28	17.38	19.25	15.34	23.93	15.8	21.63	18.97	17.0	18.43	22.1	30.34	24.46	15.11	13.32	13.32	12.64	15.34	23.42	21.47	26.67	31.67	40.93	13.32	20.86	16.88	10.39
ZNF629	23361	140.04	64.34	132.44	154.42	162.14	80.01	148.09	77.25	127.89	120.94	147.06	135.24	134.3	96.68	50.27	103.69	116.78	111.21	91.41	100.13	111.21	126.12	92.05	58.3	127.89	147.06	130.6	128.79	117.6	114.36	120.1	141.02	141.02	123.5	113.56	130.6	132.44	115.97	104.42	94.67	83.45	138.1	155.5	141.02	115.97	143.01	96.68	85.22	96.01	87.65
MRS2	57380	371.22	423.61	412.0	379.04	373.81	363.56	366.09	591.22	379.04	353.59	325.29	285.03	348.71	387.02	583.07	460.44	309.83	429.54	423.61	348.71	334.46	339.14	267.73	441.64	297.17	414.87	406.31	460.44	432.53	353.59	307.69	389.72	303.44	381.68	339.14	351.14	291.04	423.61	447.82	309.83	486.75	532.74	332.14	356.05	336.79	273.37	511.0	420.68	291.04	387.02
GPR142	350383	1.73	1.08	1.04	1.06	0.68	0.66	0.71	3.89	1.04	2.51	0.0	0.0	0.71	0.0	2.07	1.99	0.0	4.54	0.69	1.53	1.38	3.29	3.11	0.65	2.68	0.0	0.0	0.0	3.23	1.04	0.71	1.0	1.95	0.0	0.99	0.32	0.0	0.0	0.67	0.0	9.78	0.35	0.68	0.32	0.0	1.03	0.0	1.0	0.72	0.0
IL1R2	7850	64.34	120.94	92.7	56.28	251.48	1304.15	70.01	191.67	39.79	69.52	68.55	647.07	110.43	83.45	46.5	105.89	88.88	92.05	97.36	127.0	748.61	134.3	132.44	178.77	255.0	665.29	53.57	63.0	113.56	61.25	83.45	125.24	223.41	363.56	95.34	37.59	1936.53	75.64	41.81	961.07	97.36	51.71	555.41	75.11	209.84	60.82	162.14	532.74	312.0	127.0
WTIP	126374	460.44	325.29	450.94	483.38	384.34	329.84	567.1	239.52	381.68	409.15	532.74	547.75	384.34	353.59	169.07	336.79	361.04	483.38	381.68	232.94	389.72	457.25	457.25	205.5	429.54	318.57	384.34	500.46	373.81	476.71	500.46	379.04	373.81	507.46	470.14	366.09	493.56	307.69	309.83	371.22	204.07	395.18	463.65	473.41	392.44	358.54	400.71	297.17	384.34	358.54
XRN1	54464	191.67	199.85	253.23	242.88	234.57	153.34	147.06	135.24	165.57	291.04	199.85	215.77	170.25	185.11	137.14	277.2	220.32	197.09	202.66	142.01	239.52	178.77	151.22	154.42	153.34	363.56	214.27	251.48	248.0	127.0	132.44	186.4	170.25	106.63	231.32	231.32	158.79	260.38	173.85	218.79	309.83	239.52	202.66	161.02	194.36	164.42	189.02	116.78	154.42	172.65
EDIL3	10085	759.08	265.87	450.94	543.96	551.56	563.18	343.89	202.66	373.81	669.92	836.53	599.49	559.28	314.17	764.36	500.46	633.73	587.13	1030.12	189.02	514.56	248.0	567.1	775.05	291.04	1467.37	403.5	928.3	775.05	764.36	426.57	486.75	447.82	348.71	941.27	651.58	460.44	607.87	547.75	318.57	180.02	500.46	307.69	915.51	647.07	403.5	507.46	389.72	262.2	470.14
RASL11B	65997	89.51	17.0	49.91	69.52	42.41	5.92	40.36	15.91	17.51	8.0	127.0	14.24	15.91	24.81	51.71	33.3	22.1	46.18	23.76	34.75	33.54	22.43	9.48	33.3	7.94	35.0	24.11	76.71	71.0	29.7	36.53	29.27	11.47	42.41	71.0	91.41	5.68	31.9	52.45	13.42	23.93	19.82	18.03	44.57	26.47	33.3	8.0	28.04	18.03	14.89
CCDC82	79780	525.39	507.46	521.76	518.15	684.02	480.04	384.34	476.71	381.68	511.0	497.0	447.82	361.04	813.63	551.56	866.07	775.05	665.29	441.64	318.57	525.39	432.53	295.11	607.87	371.22	769.69	607.87	713.11	599.49	353.59	397.93	616.37	438.59	438.59	555.41	866.07	343.89	603.67	547.75	490.14	1066.48	718.08	444.72	432.53	860.08	412.0	373.81	353.59	473.41	529.06
IL17RE	132014	450.94	201.25	525.39	309.83	323.03	301.33	480.04	164.42	454.09	353.59	463.65	392.44	395.18	368.65	244.57	395.18	318.57	341.51	366.09	312.0	144.01	423.61	173.85	211.31	366.09	536.45	497.0	679.29	361.04	718.08	599.49	511.0	208.38	514.56	318.57	529.06	312.0	536.45	607.87	660.68	191.67	603.67	473.41	563.18	624.99	507.46	473.41	249.73	264.03	381.68
WBSCR16	81554	708.18	575.03	684.02	769.69	579.04	423.61	723.08	616.37	647.07	624.99	718.08	483.38	665.29	612.11	603.67	529.06	463.65	703.28	559.28	679.29	595.34	693.58	638.15	406.31	536.45	514.56	612.11	514.56	633.73	733.19	759.08	567.1	753.83	698.41	616.37	575.03	599.49	525.39	684.02	579.04	559.28	665.29	674.59	708.18	651.58	551.56	551.56	769.69	624.99	642.59
NR2E1	7101	0.0	0.0	0.0	0.0	0.41	0.0	0.42	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42	0.0	0.78	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.4	0.0	0.4	0.0	0.41	0.0	0.0	0.41	0.0	0.0	0.0	0.0
DDX21	9188	620.67	555.41	769.69	819.3	836.53	1498.22	587.13	599.49	633.73	1073.91	651.58	2682.69	1096.5	555.41	423.61	723.08	693.58	507.46	638.15	633.73	1073.91	571.05	896.64	866.07	1896.65	1369.04	603.67	836.53	769.69	450.94	674.59	1059.11	1331.57	764.36	669.92	547.75	2796.65	660.68	470.14	748.61	769.69	460.44	1030.12	647.07	624.99	753.83	693.58	941.27	753.83	463.65
AC126614.1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.86	0.0	0.0	0.0	0.0	3.53	0.0	0.0	0.0	5.96	0.0	0.0	0.0	0.0	0.0	0.0	3.11	0.0	0.0	3.11	0.0	0.0	2.84	0.0	0.0	0.0	0.0	0.0	0.0	1.83	0.0	0.0	1.91	0.0
OR51M1	390059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77	0.0	0.0	0.0	0.0	0.0	0.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRQ	0	0.34	0.36	0.0	0.35	0.34	0.0	0.35	0.33	0.0	0.0	0.34	0.0	0.0	0.0	0.35	0.0	0.35	0.68	0.34	0.38	0.0	0.0	0.39	0.32	0.0	0.0	0.34	0.67	0.64	0.0	0.0	0.65	0.32	0.34	0.33	5.11	0.0	0.0	0.0	0.35	0.95	3.47	0.0	3.0	0.33	0.0	0.0	0.0	0.0	0.33
C8orf82	414919	249.73	260.38	241.19	190.34	226.54	246.28	248.0	264.03	226.54	260.38	214.27	182.55	248.0	249.73	214.27	204.07	194.36	271.48	220.32	244.57	178.77	267.73	206.94	162.14	228.13	177.53	262.2	154.42	283.05	291.04	287.01	265.87	229.72	343.89	187.71	199.85	242.88	153.34	348.71	239.52	221.86	223.41	241.19	242.88	325.29	323.03	279.14	202.66	228.13	264.03
ZNF439	90594	111.99	146.03	124.37	104.42	131.51	79.45	95.34	83.45	93.35	100.83	126.12	57.08	61.68	139.07	172.65	136.19	89.51	114.36	95.34	98.04	100.13	114.36	43.94	128.79	75.64	139.07	147.06	177.53	123.5	90.77	98.04	133.36	104.42	94.67	127.89	180.02	37.32	154.42	161.02	93.35	273.37	165.57	88.26	92.7	132.44	98.04	154.42	69.52	110.43	122.64
KREMEN1	83999	299.25	211.31	273.37	395.18	361.04	164.42	348.71	236.21	332.14	269.6	271.48	320.8	312.0	307.69	166.73	232.94	277.2	348.71	256.78	341.51	329.84	303.44	358.54	100.83	229.72	312.0	336.79	285.03	187.71	234.57	305.55	214.27	384.34	202.66	403.5	251.48	189.02	236.21	224.97	287.01	204.07	323.03	293.07	281.09	239.52	301.33	194.36	275.28	366.09	277.2
CXorf48	0	0.84	2.01	0.0	0.0	1.2	2.18	0.47	0.45	0.0	0.0	0.84	0.79	0.0	1.53	0.85	0.45	0.0	0.0	0.84	0.0	0.0	0.0	0.53	0.44	0.46	1.53	0.46	0.0	2.84	0.47	0.0	0.82	0.0	0.46	0.0	0.0	0.0	0.0	0.0	0.0	0.82	2.71	0.0	0.0	2.23	1.91	0.0	0.0	0.0	0.0
GLE1	2733	397.93	339.14	463.65	463.65	417.77	228.13	423.61	371.22	454.09	351.14	384.34	195.72	373.81	373.81	299.25	368.65	438.59	334.46	361.04	389.72	384.34	429.54	303.44	209.84	241.19	363.56	414.87	423.61	339.14	318.57	384.34	356.05	336.79	327.56	361.04	384.34	205.5	400.71	395.18	351.14	507.46	450.94	366.09	356.05	343.89	303.44	420.68	384.34	361.04	409.15
NEDD1	121441	209.84	166.73	193.01	226.54	209.84	120.94	177.53	146.03	190.34	208.38	211.31	142.01	150.17	157.68	169.07	209.84	277.2	199.85	244.57	154.42	211.31	171.45	146.03	137.14	119.26	275.28	191.67	237.86	187.71	137.14	125.24	186.4	178.77	103.69	232.94	242.88	126.12	255.0	176.29	143.01	289.02	206.94	169.07	181.28	164.42	162.14	156.59	165.57	134.3	190.34
hsa-mir-1199	0	142.01	102.97	153.34	104.42	215.77	130.6	143.01	107.38	157.68	99.43	128.79	198.47	113.56	187.71	215.77	209.84	128.79	164.42	159.9	83.45	82.29	114.36	80.57	152.28	195.72	118.43	148.09	105.89	135.24	183.82	194.36	185.11	71.0	258.57	138.1	90.14	136.19	201.25	258.57	182.55	105.15	119.26	129.69	98.04	241.19	112.77	102.25	74.58	105.89	269.6
C2CD4B	388125	32.13	267.73	149.12	7.4	32.59	194.36	63.89	97.36	182.55	500.46	75.11	1331.57	82.87	177.53	135.24	96.68	112.77	151.22	463.65	105.15	246.28	81.71	518.15	166.73	961.07	127.89	100.13	35.0	114.36	57.08	77.79	82.87	525.39	146.03	70.51	73.03	559.28	21.47	45.85	167.9	32.36	26.47	71.5	148.09	45.53	780.44	5.36	18.97	178.77	21.63
COMMD5	28991	579.04	753.83	567.1	587.13	559.28	693.58	656.11	802.41	669.92	444.72	559.28	518.15	567.1	708.18	1066.48	540.19	423.61	563.18	486.75	571.05	595.34	748.61	559.28	884.29	595.34	432.53	575.03	454.09	647.07	660.68	688.78	567.1	665.29	629.35	616.37	567.1	616.37	463.65	607.87	559.28	642.59	521.76	603.67	529.06	559.28	507.46	450.94	660.68	674.59	669.92
ARL15	54622	426.57	392.44	353.59	320.8	368.65	353.59	279.14	348.71	249.73	343.89	381.68	260.38	299.25	248.0	248.0	295.11	341.51	339.14	432.53	323.03	507.46	312.0	346.29	287.01	334.46	417.77	312.0	397.93	447.82	334.46	260.38	497.0	348.71	201.25	483.38	493.56	303.44	312.0	209.84	327.56	301.33	325.29	264.03	384.34	318.57	379.04	221.86	371.22	318.57	236.21
AC096677.1	0	32.13	26.1	34.02	56.28	45.53	10.0	30.78	22.59	22.59	32.36	47.17	50.63	17.77	25.91	11.82	19.53	22.59	46.84	30.56	18.16	34.26	41.22	68.55	20.26	21.63	46.18	26.28	16.39	94.01	12.64	16.27	47.5	59.55	6.06	61.25	64.34	53.95	7.75	6.31	8.06	28.45	18.97	38.12	144.01	47.17	36.27	11.3	13.83	31.9	35.0
FSTL4	23105	24.81	26.47	29.06	44.89	70.01	17.25	50.98	5.59	29.48	30.34	32.36	40.36	17.13	41.22	24.81	35.76	25.72	15.0	154.42	27.25	5.5	28.86	11.82	18.43	12.18	28.45	27.84	23.25	35.0	8.85	26.1	7.88	34.75	19.82	20.86	22.92	24.46	22.75	24.63	13.32	19.97	59.97	82.29	19.68	47.17	38.4	21.94	18.97	7.46	42.71
BPNT1	10380	500.46	748.61	591.22	633.73	447.82	525.39	583.07	567.1	607.87	483.38	603.67	332.14	486.75	420.68	738.29	525.39	638.15	483.38	490.14	441.64	587.13	660.68	457.25	547.75	363.56	536.45	529.06	587.13	563.18	476.71	438.59	521.76	363.56	287.01	559.28	603.67	303.44	607.87	525.39	500.46	656.11	599.49	507.46	638.15	435.55	473.41	656.11	500.46	521.76	529.06
KCNE4	23704	132.44	36.27	19.53	99.43	111.99	45.21	48.87	95.34	36.27	24.99	75.64	209.84	27.64	30.56	50.63	12.64	18.7	144.01	33.54	307.69	186.4	78.89	112.77	47.5	329.84	26.28	32.82	52.82	42.11	37.32	44.57	49.21	70.51	23.08	73.54	150.17	87.65	52.45	20.71	44.57	52.08	31.45	70.01	99.43	93.35	71.5	18.97	194.36	111.99	87.65
PTRH2	51651	423.61	497.0	329.84	371.22	463.65	872.1	409.15	665.29	346.29	429.54	339.14	693.58	518.15	409.15	638.15	466.88	371.22	336.79	547.75	426.57	466.88	327.56	438.59	802.41	669.92	423.61	389.72	400.71	414.87	334.46	521.76	521.76	620.67	607.87	343.89	423.61	1159.07	327.56	363.56	397.93	441.64	387.02	400.71	334.46	320.8	379.04	420.68	412.0	426.57	351.14
KANSL2	54934	429.54	612.11	490.14	532.74	532.74	629.35	435.55	543.96	470.14	389.72	579.04	476.71	334.46	555.41	808.0	536.45	312.0	493.56	403.5	460.44	518.15	518.15	291.04	808.0	486.75	612.11	698.41	603.67	503.95	438.59	470.14	567.1	571.05	470.14	591.22	595.34	403.5	620.67	547.75	438.59	785.88	483.38	480.04	389.72	525.39	414.87	532.74	511.0	511.0	460.44
EIF2B2	8892	591.22	525.39	460.44	674.59	629.35	555.41	591.22	571.05	532.74	490.14	633.73	567.1	540.19	532.74	559.28	483.38	543.96	567.1	483.38	497.0	633.73	500.46	463.65	563.18	536.45	476.71	473.41	551.56	551.56	547.75	603.67	624.99	684.02	665.29	651.58	934.76	684.02	473.41	493.56	409.15	603.67	503.95	599.49	842.36	497.0	450.94	500.46	638.15	529.06	507.46
OR4F21	441308	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.52	0.0	0.0	0.0	0.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51	5.68	0.0	0.0	0.0	0.0	10.88	0.0	0.0	1.57	0.0	3.72	0.51	0.0	0.0	0.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMEK2	57223	669.92	638.15	738.29	759.08	825.0	620.67	629.35	607.87	669.92	738.29	651.58	669.92	583.07	567.1	587.13	813.63	723.08	612.11	802.41	507.46	780.44	616.37	514.56	669.92	511.0	909.17	688.78	842.36	674.59	514.56	583.07	660.68	575.03	529.06	813.63	713.11	497.0	759.08	642.59	575.03	836.53	780.44	607.87	473.41	540.19	555.41	698.41	518.15	583.07	684.02
STK17A	9263	500.46	791.35	764.36	525.39	738.29	2468.49	454.09	967.76	555.41	890.44	651.58	1617.0	1191.69	540.19	748.61	1250.98	486.75	684.02	679.29	497.0	473.41	555.41	483.38	1242.34	1508.65	583.07	607.87	624.99	723.08	423.61	575.03	1044.52	842.36	684.02	665.29	532.74	1651.0	728.11	759.08	674.59	1487.87	599.49	759.08	406.31	599.49	624.99	447.82	651.58	723.08	514.56
FBXW5	54461	1583.71	1651.0	1427.22	1685.71	1340.84	988.12	1651.0	1519.15	1477.58	1359.57	1583.71	1340.84	1594.73	1709.26	1250.98	1225.22	1794.29	1709.26	1015.93	1617.0	1498.22	2193.99	1651.0	981.29	1498.22	974.5	1350.18	941.27	1844.76	1540.37	1605.83	1286.18	1819.35	1806.78	1561.89	1447.15	1331.57	1051.79	1519.15	1378.57	1561.89	1191.69	1508.65	1417.35	1594.73	1870.53	1001.93	1651.0	2061.24	1583.71
GOLGA7	51125	954.43	1015.93	1001.93	967.76	961.07	1143.1	902.89	1096.5	1008.9	967.76	1030.12	974.5	703.28	791.35	1697.45	1023.0	1529.73	1023.0	1397.83	743.43	896.64	902.89	819.3	1388.16	775.05	1167.14	1037.29	1208.34	961.07	890.44	836.53	884.29	836.53	665.29	1175.27	1143.1	842.36	1268.46	1023.0	785.88	1199.98	1159.07	890.44	909.17	878.17	830.75	915.51	1051.79	808.0	928.3
PDZK1IP1	10158	1551.09	1540.37	1225.22	1081.39	1001.93	1250.98	1498.22	4095.0	1369.04	1233.75	1023.0	2240.11	2816.11	1295.13	1819.35	1583.71	1199.98	961.07	1457.23	1111.82	660.68	1617.0	1733.13	1417.35	1388.16	1397.83	1277.29	1628.26	1457.23	2520.38	1909.85	1340.84	4268.94	2758.13	902.89	1457.23	2645.74	1519.15	2090.03	1991.0	629.35	1909.85	1487.87	1508.65	2018.8	1340.84	1529.73	2720.15	1457.23	1519.15
IFIT1	3434	599.49	414.87	753.83	703.28	336.79	441.64	819.3	607.87	583.07	551.56	616.37	633.73	368.65	836.53	1208.34	728.11	571.05	579.04	872.1	476.71	5995.9	1135.2	356.05	620.67	208.38	497.0	1183.45	941.27	511.0	723.08	356.05	480.04	325.29	318.57	1073.91	438.59	351.14	902.89	890.44	320.8	934.76	1001.93	454.09	633.73	514.56	2335.28	507.46	420.68	361.04	1286.18
TRAPPC9	83696	312.0	221.86	307.69	334.46	384.34	199.85	426.57	206.94	366.09	336.79	323.03	244.57	346.29	295.11	171.45	336.79	409.15	332.14	287.01	329.84	373.81	336.79	356.05	127.0	307.69	307.69	289.02	281.09	309.83	339.14	368.65	295.11	265.87	376.41	332.14	301.33	291.04	325.29	299.25	305.55	289.02	289.02	348.71	316.37	285.03	323.03	314.17	249.73	361.04	379.04
ARHGEF19	128272	189.02	173.85	199.85	176.29	131.51	104.42	242.88	214.27	231.32	161.02	129.69	84.63	186.4	239.52	175.07	128.79	152.28	241.19	134.3	265.87	273.37	183.82	180.02	98.04	117.6	94.67	312.0	169.07	193.01	215.77	182.55	175.07	218.79	106.63	171.45	301.33	64.34	146.03	248.0	223.41	191.67	144.01	134.3	221.86	183.82	199.85	220.32	121.79	249.73	165.57
ZNF335	63925	223.41	253.23	193.01	220.32	281.09	237.86	186.4	206.94	189.02	224.97	226.54	329.84	209.84	287.01	161.02	256.78	202.66	307.69	122.64	231.32	236.21	262.2	234.57	242.88	293.07	242.88	255.0	226.54	289.02	180.02	236.21	287.01	323.03	246.28	177.53	279.14	246.28	251.48	214.27	260.38	376.41	249.73	241.19	197.09	285.03	249.73	211.31	120.1	376.41	251.48
CSPG4	1464	251.48	84.63	221.86	346.29	269.6	205.5	438.59	100.13	291.04	249.73	450.94	540.19	173.85	148.09	116.78	182.55	242.88	275.28	234.57	96.68	397.93	301.33	289.02	146.03	334.46	162.14	241.19	84.04	229.72	181.28	182.55	297.17	329.84	232.94	271.48	638.15	334.46	133.36	173.85	133.36	103.69	149.12	473.41	688.78	301.33	438.59	71.0	108.9	277.2	232.94
BMP8B	656	29.27	29.27	43.02	31.0	29.48	21.63	26.86	13.52	24.81	50.98	35.5	42.41	20.41	27.64	22.92	34.51	24.46	54.72	29.27	47.5	34.51	45.21	36.27	22.92	30.12	34.51	38.12	32.82	27.44	37.85	38.67	31.67	26.28	28.24	37.85	38.67	21.32	35.5	25.35	42.41	40.07	31.22	40.36	36.27	19.97	39.5	28.65	23.08	49.91	29.27
SHISA5	51246	3716.2	3257.52	3820.7	3820.7	3257.52	3372.43	4481.23	3639.7	3874.05	3235.01	3955.48	3982.99	3665.02	4066.71	3081.75	3716.2	3639.7	3564.78	4358.66	3847.29	7433.4	5006.93	3928.15	2956.17	4066.71	3018.3	3690.52	3060.45	3928.15	3901.01	4066.71	3491.39	4769.75	3847.29	4450.27	3467.27	4123.49	3589.58	3372.43	3103.19	3124.78	3716.2	4010.71	4268.94	3235.01	5672.41	3515.68	4066.71	3928.15	4802.93
RWDD3	25950	351.14	376.41	293.07	267.73	291.04	208.38	281.09	490.14	237.86	226.54	251.48	177.53	205.5	403.5	591.22	507.46	158.79	392.44	384.34	277.2	202.66	220.32	271.48	353.59	138.1	303.44	483.38	500.46	384.34	332.14	287.01	341.51	289.02	239.52	287.01	540.19	137.14	460.44	395.18	281.09	547.75	447.82	205.5	236.21	339.14	267.73	384.34	231.32	231.32	384.34
KRTAP4-3	85290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNF24	11237	267.73	211.31	281.09	316.37	187.71	206.94	181.28	223.41	185.11	255.0	256.78	316.37	260.38	183.82	107.38	221.86	237.86	180.02	170.25	239.52	198.47	211.31	249.73	143.01	231.32	297.17	275.28	361.04	241.19	212.78	251.48	218.79	309.83	206.94	208.38	269.6	249.73	202.66	176.29	206.94	177.53	384.34	260.38	255.0	191.67	327.56	236.21	180.02	265.87	121.79
HES5	388585	5.02	0.91	3.38	1.31	9.06	1.62	7.17	0.44	2.53	2.18	1.68	1.58	1.31	2.46	9.27	5.59	3.0	0.89	2.12	1.87	2.12	1.64	3.32	10.16	2.07	1.64	7.0	4.58	5.96	0.88	3.82	4.39	2.39	2.51	2.01	1.99	3.66	0.0	2.03	1.73	6.78	4.28	5.82	1.62	0.85	6.62	1.68	3.63	2.63	6.36
SENP3	26168	974.5	1051.79	802.41	890.44	988.12	1135.2	1135.2	890.44	848.22	813.63	947.83	1208.34	802.41	1295.13	1073.91	1183.45	1066.48	1015.93	1015.93	1037.29	909.17	915.51	921.88	1191.69	830.75	902.89	1286.18	1277.29	1051.79	1073.91	1183.45	995.0	1096.5	915.51	1015.93	1242.34	981.29	1143.1	909.17	988.12	1208.34	1135.2	808.0	878.17	1135.2	988.12	1081.39	967.76	1242.34	1081.39
KRBA1	84626	111.21	95.34	90.14	118.43	111.99	69.03	119.26	101.54	90.14	102.97	117.6	98.73	57.49	127.89	81.14	88.26	88.26	138.1	76.71	127.89	97.36	115.16	93.35	73.03	81.71	85.82	126.12	66.65	109.66	109.66	115.16	104.42	145.02	124.37	103.69	123.5	74.58	78.34	126.12	103.69	149.12	101.54	100.13	105.89	140.04	111.99	84.63	54.72	115.97	98.04
HTR3D	200909	0.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.77	0.0	0.39	0.0	0.0	0.42	0.0	0.0	0.87	0.0	0.0	0.74	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	1.46	0.0	0.0	0.0	0.0	0.0	1.13	0.0	0.39	2.16
CDON	50937	108.9	47.17	181.28	181.28	149.12	84.63	94.01	48.52	124.37	165.57	89.51	107.38	135.24	64.8	50.63	108.14	79.45	145.02	139.07	181.28	71.0	105.15	48.18	63.45	154.42	122.64	186.4	293.07	69.03	66.18	84.04	107.38	120.94	161.02	112.77	110.43	52.08	102.97	87.03	77.79	78.89	567.1	197.09	69.03	117.6	102.97	74.06	99.43	55.49	93.35
ST18	9705	7.06	1.79	0.53	0.95	6.94	6.01	1.35	12.0	1.73	4.17	0.92	3.76	2.56	3.2	0.53	0.51	2.16	7.22	1.71	1.01	0.93	2.03	5.82	1.99	1.69	2.43	1.31	0.92	4.54	0.93	4.1	3.5	1.64	0.92	2.39	1.64	2.81	3.63	2.41	2.16	2.03	2.16	2.1	0.51	0.52	0.0	3.99	0.89	3.79	2.01
SCN2B	6327	38.12	13.32	13.83	61.68	38.67	17.13	14.67	10.47	29.27	11.38	66.65	36.79	50.63	26.67	13.83	16.27	48.18	65.72	19.39	18.7	60.82	29.06	60.82	5.02	15.22	34.26	29.48	32.82	21.01	18.43	21.78	34.51	26.47	16.75	108.9	25.17	8.99	18.84	19.39	17.38	15.22	33.3	57.89	46.18	20.56	38.67	7.75	21.63	28.45	20.11
C19orf70	125988	1721.16	1936.53	1199.98	1191.69	1487.87	1639.59	1662.49	2255.7	1572.76	1167.14	1250.98	1151.06	1369.04	1769.57	3614.55	1529.73	1096.5	1331.57	1561.89	1519.15	1268.46	1508.65	1477.58	2895.31	1143.1	1030.12	1378.57	1151.06	1378.57	1662.49	1745.2	1447.15	1721.16	2178.83	1417.35	1508.65	1651.0	1295.13	1936.53	1508.65	1498.22	1350.18	1295.13	1242.34	1594.73	1250.98	1540.37	1605.83	1407.55	1844.76
SNAPC1	6617	127.0	198.47	102.25	125.24	149.12	175.07	140.04	159.9	151.22	202.66	147.06	181.28	142.01	145.02	215.77	144.01	226.54	136.19	215.77	111.21	167.9	92.7	180.02	273.37	171.45	221.86	125.24	183.82	149.12	140.04	121.79	94.01	127.89	152.28	155.5	116.78	170.25	154.42	146.03	177.53	142.01	151.22	78.34	144.01	127.0	123.5	145.02	111.21	158.79	140.04
THPO	7066	10.55	9.2	11.04	10.71	10.39	8.45	12.36	9.7	4.43	9.56	17.38	11.91	9.85	6.52	6.21	13.83	10.39	12.55	11.38	14.35	12.64	11.04	17.9	7.11	11.21	7.34	10.0	10.08	8.0	9.27	15.8	8.92	24.99	5.28	17.25	9.63	6.46	7.88	8.58	9.93	12.93	17.51	13.83	11.38	11.91	15.0	4.35	5.15	19.82	13.62
